item_id,category,stock_level,reorder_point,reorder_frequency_days,lead_time_days,daily_demand,demand_std_dev,item_popularity_score,storage_location_id,zone,picking_time_seconds,handling_cost_per_unit,unit_price,holding_cost_per_unit_day,stockout_count_last_month,order_fulfillment_rate,total_orders_last_month,turnover_ratio,layout_efficiency_score,last_restock_date,forecasted_demand_next_7d,KPI_score,score_pick_time,score_demand,score_layout_bad,score_handling_cost,automation_candidate_score,automation_candidate_flag,robot_assisted,manual_pick_time_seconds,robot_pick_time_seconds,robot_workload_share_proxy
ITM12976,Groceries,353,21,7,8,3.3,7.94,0.9,L62,B,136,0.92,95.69,1.21,6,0.93,962,11.43,0.6,2024-10-08,175.88,0.617,0.7455621301775148,0.04676332448437819,0.5,0.09333333333333334,0.42158718274965273,0,0,136.0,136.0,0.2984954743166571
ITM12977,Automotive,376,44,10,2,47.44,6.09,0.63,L20,C,125,2.84,13.82,1.91,4,0.81,640,9.17,0.43,2024-05-25,27.91,0.499,0.6804733727810651,0.9481315090871962,0.7125,0.52,0.7511288018385849,1,1,125.0,93.11916818639136,0.2984954743166571
ITM12978,Apparel,165,86,11,3,7.31,4.12,0.32,L59,B,158,2.5,141.76,1.07,4,0.94,705,6.34,0.98,2024-10-13,14.24,0.682,0.8757396449704142,0.12865019399632427,0.025000000000000022,0.4444444444444444,0.43833536063150746,0,0,158.0,158.0,0.2984954743166571
ITM12979,Automotive,235,61,9,9,2.69,3.66,0.61,L96,C,77,1.5,177.82,0.37,7,0.74,760,5.57,0.8,2024-10-25,40.52,0.605,0.39644970414201186,0.03430671839901981,0.2499999999999999,0.2222222222222222,0.2410941193987329,0,0,77.0,77.0,0.2984954743166571
ITM12980,Groceries,417,40,7,9,21.3,8.63,0.1,L78,D,56,1.86,195.6,0.85,8,0.74,667,13.79,0.75,2024-06-27,104.87,0.637,0.27218934911242604,0.414335307331019,0.3125,0.3022222222222222,0.3258985540664983,0,0,56.0,56.0,0.2984954743166571
ITM12981,Apparel,181,96,5,7,10.54,8.81,0.38,L48,B,136,1.24,167.8,1.29,9,0.98,388,1.56,0.35,2024-06-26,185.85,0.378,0.7455621301775148,0.1946089442515826,0.8125,0.16444444444444445,0.5355519797909252,0,0,136.0,136.0,0.2984954743166571
ITM12982,Electronics,147,77,3,2,10.03,6.02,0.29,L54,C,44,2.42,16.04,1.55,0,0.73,471,10.67,0.43,2024-05-21,67.27,0.619,0.20118343195266272,0.18419440473759444,0.7125,0.42666666666666664,0.32089836086901014,0,0,44.0,44.0,0.2984954743166571
ITM12983,Electronics,333,61,13,3,15.1,5.48,0.69,L90,A,16,0.66,133.85,1.25,9,0.7,138,6.49,0.68,2024-04-25,24.83,0.458,0.03550295857988166,0.28772717990606494,0.4,0.03555555555555556,0.18407489295932772,0,0,16.0,16.0,0.2984954743166571
ITM12984,Pharma,351,89,11,9,13.17,8.26,0.22,L71,A,125,4.5,104.18,0.17,3,0.82,381,6.28,0.84,2024-11-06,36.35,0.739,0.6804733727810651,0.24831529507861957,0.20000000000000018,0.8888888888888888,0.47557282652490085,0,0,125.0,125.0,0.2984954743166571
ITM12985,Groceries,169,16,7,4,34.55,7.62,0.36,L61,A,61,1.24,188.2,0.37,1,0.73,480,10.13,0.94,2024-04-09,133.77,0.812,0.30177514792899407,0.684909128037574,0.07500000000000007,0.16444444444444445,0.3576272420273143,0,0,61.0,61.0,0.2984954743166571
ITM12986,Groceries,473,31,11,2,10.15,4.3,0.4,L97,B,119,4.49,181.41,0.81,8,0.96,827,12.91,0.76,2024-08-20,234.21,0.675,0.6449704142011834,0.18664488462323872,0.29999999999999993,0.8866666666666667,0.4626482977341117,0,0,119.0,119.0,0.2984954743166571
ITM12987,Electronics,55,84,12,2,27.61,1.29,0.1,L69,C,55,4.39,197.73,1.44,8,0.98,812,11.14,0.53,2024-07-25,248.12,0.547,0.26627218934911245,0.5431897079844803,0.5875,0.8644444444444443,0.4734102325794335,0,0,55.0,55.0,0.2984954743166571
ITM12988,Automotive,192,65,14,6,49.33,7.8,0.14,L86,A,146,2.53,173.77,1.21,0,0.84,201,10.38,0.75,2024-10-21,94.41,0.735,0.8047337278106509,0.9867265672860935,0.3125,0.4511111111111111,0.7255225724211996,1,1,146.0,115.27661939785926,0.2984954743166571
ITM12989,Apparel,439,67,6,7,22.19,2.1,0.38,L28,B,32,2.74,113.91,0.18,2,0.83,867,7.95,0.26,2024-01-03,202.4,0.666,0.1301775147928994,0.432509699816214,0.925,0.4977777777777778,0.4166016936398018,0,0,32.0,32.0,0.2984954743166571
ITM12990,Automotive,41,73,7,7,32.45,0.66,0.3,L98,C,140,1.86,145.83,1.61,9,0.86,757,7.57,0.68,2024-05-13,123.89,0.468,0.7692307692307693,0.6420257300387993,0.4,0.3022222222222222,0.6105222489261698,0,0,140.0,140.0,0.2984954743166571
ITM12991,Automotive,225,21,6,8,48.5,8.51,0.21,L32,A,136,4.99,193.29,1.25,7,0.77,175,7.45,0.92,2024-03-30,292.03,0.572,0.7455621301775148,0.9697774147437207,0.10000000000000009,0.9977777777777779,0.7089358542719,1,1,136.0,101.67876095629853,0.2984954743166571
ITM12992,Electronics,146,16,4,4,7.74,5.99,0.24,L88,A,18,3.52,119.84,1.79,1,0.79,92,3.04,0.71,2024-07-27,127.44,0.542,0.047337278106508875,0.13743108025321626,0.36250000000000004,0.6711111111111111,0.19977534642967953,0,0,18.0,18.0,0.2984954743166571
ITM12993,Electronics,355,64,14,6,21.51,8.97,0.85,L97,B,62,4.78,169.6,0.89,1,0.73,470,8.83,0.21,2024-09-16,124.81,0.597,0.3076923076923077,0.4186236471308965,0.9875,0.9511111111111111,0.5412751283273032,0,0,62.0,62.0,0.2984954743166571
ITM12994,Electronics,464,71,3,8,42.66,5.1,0.71,L77,C,57,2.37,189.02,1.03,1,0.83,734,5.42,0.76,2024-02-24,155.45,0.667,0.2781065088757396,0.8505207269756994,0.29999999999999993,0.41555555555555557,0.4679543771985612,0,0,57.0,57.0,0.2984954743166571
ITM12995,Pharma,375,99,10,3,46.68,9.3,0.54,L11,B,132,4.47,118.4,0.87,4,0.88,539,9.66,0.78,2024-10-13,17.4,0.694,0.7218934911242604,0.9326118031447825,0.2749999999999999,0.8822222222222221,0.7117631596153611,1,1,132.0,96.2517175520513,0.2984954743166571
ITM12996,Automotive,459,82,6,8,30.46,3.86,0.92,L68,A,91,2.52,40.24,1.47,8,0.98,615,8.48,0.63,2024-02-07,131.2,0.528,0.47928994082840237,0.6013886052685318,0.4625,0.4488888888888889,0.5095214468008094,0,0,91.0,91.0,0.2984954743166571
ITM12997,Groceries,236,86,7,3,8.03,7.38,0.13,L58,B,118,4.4,39.56,1.53,6,0.92,302,14.16,0.85,2024-09-14,250.33,0.67,0.6390532544378699,0.1433530733101899,0.1875000000000001,0.8666666666666667,0.42279389043487164,0,0,118.0,118.0,0.2984954743166571
ITM12998,Apparel,115,64,8,4,45.17,3.36,0.41,L68,B,16,1.09,31.91,1.47,6,0.92,860,7.09,0.36,2024-05-30,187.5,0.484,0.03550295857988166,0.9017765979170922,0.8,0.13111111111111112,0.45784527391819146,0,0,16.0,16.0,0.2984954743166571
ITM12999,Pharma,436,45,10,9,9.55,0.51,0.84,L91,A,108,3.37,100.5,0.65,1,0.79,757,10.3,0.53,2024-06-23,291.13,0.716,0.5798816568047337,0.17439248519501738,0.5875,0.6377777777777778,0.4655481860581765,0,0,108.0,108.0,0.2984954743166571
ITM13000,Groceries,448,98,13,7,18.29,4.11,0.67,L47,A,40,3.55,101.23,1.31,1,0.97,533,9.3,0.85,2024-02-29,104.43,0.737,0.17751479289940827,0.3528691035327751,0.1875000000000001,0.6777777777777777,0.28214442599737366,0,0,40.0,40.0,0.2984954743166571
ITM13001,Automotive,183,33,10,9,19.4,7.51,0.98,L10,C,111,3.45,127.3,0.74,4,0.98,342,10.58,0.68,2024-09-19,56.84,0.719,0.5976331360946746,0.3755360424749846,0.4,0.6555555555555556,0.4972696227359208,0,0,111.0,111.0,0.2984954743166571
ITM13002,Electronics,167,53,9,3,22.92,1.93,0.95,L73,C,65,2.51,101.75,1.68,6,0.98,266,4.74,1.0,2024-05-11,227.67,0.571,0.3254437869822485,0.44741678578721666,0.0,0.4466666666666666,0.309069217195731,0,0,65.0,65.0,0.2984954743166571
ITM13003,Automotive,37,26,6,4,39.72,5.3,0.25,L15,A,108,3.58,194.88,0.2,6,0.71,218,4.6,0.26,2024-10-02,22.66,0.515,0.5798816568047337,0.7904839697774148,0.925,0.6844444444444444,0.7225422980995624,1,1,108.0,67.91941812301071,0.2984954743166571
ITM13004,Apparel,313,11,8,9,40.31,2.52,0.97,L8,A,14,1.58,65.35,0.17,8,0.88,783,8.84,0.4,2024-10-21,56.27,0.597,0.023668639053254437,0.8025321625484992,0.75,0.24000000000000002,0.4242271043858516,0,0,14.0,14.0,0.2984954743166571
ITM13005,Pharma,214,22,6,8,36.26,1.21,0.95,L71,D,39,3.18,176.03,0.29,2,0.89,689,12.89,0.36,2024-05-08,157.02,0.753,0.17159763313609466,0.7198284664080049,0.8,0.5955555555555556,0.504143148732395,0,0,39.0,39.0,0.2984954743166571
ITM13006,Pharma,170,40,9,3,2.08,6.37,0.44,L65,D,31,2.99,29.06,0.48,0,0.79,434,11.08,0.98,2024-12-21,228.53,0.854,0.1242603550295858,0.021850112313661428,0.025000000000000022,0.5533333333333333,0.11659250903926609,0,0,31.0,31.0,0.2984954743166571
ITM13007,Apparel,499,37,14,5,28.68,9.54,0.98,L26,C,154,1.93,124.36,0.17,8,1.0,910,7.85,0.9,2024-08-14,184.28,0.708,0.8520710059171598,0.5650398202981417,0.1250000000000001,0.31777777777777777,0.5671181262340843,0,0,154.0,154.0,0.2984954743166571
ITM13008,Groceries,384,69,14,2,37.63,3.45,0.13,L74,B,147,4.0,133.18,0.24,0,0.79,65,4.57,0.31,2024-07-12,298.52,0.657,0.8106508875739645,0.7478047784357771,0.8625,0.7777777777777778,0.7988795663380968,1,1,147.0,110.75873119817818,0.2984954743166571
ITM13009,Groceries,142,36,13,8,22.79,6.02,0.69,L69,A,179,0.86,156.72,0.68,7,0.76,86,11.63,0.48,2024-10-15,199.93,0.595,1.0,0.4447620992444353,0.6500000000000001,0.08,0.6714286297733306,1,1,179.0,123.74818339705318,0.2984954743166571
ITM13010,Pharma,419,24,3,7,47.3,9.56,0.34,L20,A,36,1.27,105.57,0.29,4,0.85,470,13.97,0.24,2024-09-04,220.24,0.695,0.15384615384615385,0.945272615887278,0.9500000000000001,0.1711111111111111,0.552231357415756,0,0,36.0,36.0,0.2984954743166571
ITM13011,Pharma,206,88,7,9,41.37,6.68,0.22,L22,B,136,2.62,47.47,1.62,7,0.8,952,3.98,0.71,2024-05-04,298.24,0.453,0.7455621301775148,0.8241780682050235,0.36250000000000004,0.47111111111111115,0.6650893836436241,1,1,136.0,94.79437087635914,0.2984954743166571
ITM13012,Electronics,472,42,12,8,32.27,6.89,0.62,L42,C,144,4.51,80.11,0.2,6,0.98,345,12.19,0.46,2024-06-22,181.81,0.711,0.7928994082840237,0.6383500102103329,0.675,0.8911111111111111,0.7327758774878206,1,1,144.0,102.90523973727494,0.2984954743166571
ITM13013,Groceries,471,29,14,5,4.06,2.2,0.38,L67,D,32,3.09,61.71,1.83,8,0.83,484,3.41,0.41,2024-08-22,217.24,0.35,0.1301775147928994,0.06228303042679191,0.7375,0.5755555555555555,0.27581147060075295,0,0,32.0,32.0,0.2984954743166571
ITM13014,Apparel,168,51,12,4,32.96,5.18,0.7,L57,C,84,4.29,89.63,1.75,1,0.82,369,13.61,0.62,2024-12-14,96.52,0.674,0.4378698224852071,0.6524402695527874,0.4750000000000001,0.8422222222222222,0.5501022320821414,0,0,84.0,84.0,0.2984954743166571
ITM13015,Groceries,123,21,6,4,45.67,3.99,0.59,L15,B,126,2.83,110.69,0.5,8,0.89,786,9.99,0.84,2024-08-23,165.66,0.669,0.6863905325443787,0.9119869307739433,0.20000000000000018,0.5177777777777778,0.6399300700277123,1,1,126.0,91.52725592377215,0.2984954743166571
ITM13016,Electronics,262,82,13,8,19.59,4.97,0.45,L88,A,145,4.03,128.76,0.24,9,0.72,675,3.53,0.52,2024-10-27,274.47,0.491,0.7988165680473372,0.3794159689605881,0.6000000000000001,0.7844444444444445,0.6317958623515558,1,1,145.0,93.13399134394992,0.2984954743166571
ITM13017,Pharma,481,32,9,5,42.07,8.11,0.26,L27,D,17,1.97,170.57,0.3,4,0.93,583,1.51,0.81,2024-01-15,257.46,0.658,0.04142011834319527,0.8384725342046151,0.23749999999999993,0.32666666666666666,0.3482764742653293,0,0,17.0,17.0,0.2984954743166571
ITM13018,Pharma,250,81,11,9,16.34,4.88,0.64,L92,B,110,4.17,182.9,1.16,4,0.93,348,10.72,0.56,2024-09-03,98.82,0.645,0.591715976331361,0.3130488053910558,0.55,0.8155555555555556,0.5221565877054167,0,0,110.0,110.0,0.2984954743166571
ITM13019,Electronics,498,23,7,8,28.94,1.1,0.85,L75,A,14,2.31,97.89,1.24,0,0.84,623,9.49,0.37,2024-02-29,113.59,0.645,0.023668639053254437,0.5703491933837043,0.7875000000000001,0.40222222222222226,0.37829443585863526,0,0,14.0,14.0,0.2984954743166571
ITM13020,Apparel,225,34,6,2,32.77,9.1,0.64,L63,C,95,3.01,26.85,0.7,5,0.99,743,9.56,0.56,2024-05-12,255.45,0.667,0.5029585798816568,0.648560343067184,0.55,0.5577777777777777,0.5615293126505958,0,0,95.0,95.0,0.2984954743166571
ITM13021,Pharma,217,86,11,2,34.22,5.68,0.65,L12,D,139,1.29,161.44,0.66,9,0.87,972,7.75,0.63,2024-02-04,92.56,0.557,0.7633136094674556,0.6781703083520523,0.4625,0.17555555555555558,0.6188320918481536,1,1,139.0,94.88929780702964,0.2984954743166571
ITM13022,Automotive,415,94,7,6,44.24,9.28,0.56,L66,A,21,4.64,100.66,1.11,9,0.91,846,9.6,0.57,2024-07-14,267.41,0.533,0.0650887573964497,0.8827853788033491,0.5375000000000001,0.9199999999999999,0.49037111659958466,0,0,21.0,21.0,0.2984954743166571
ITM13023,Pharma,419,40,11,3,12.5,5.94,0.45,L58,A,56,3.66,113.82,0.68,9,0.98,65,13.23,0.42,2024-11-20,234.39,0.608,0.27218934911242604,0.23463344905043906,0.7250000000000001,0.7022222222222223,0.3944879965823244,0,0,56.0,56.0,0.2984954743166571
ITM13024,Automotive,356,63,10,6,13.86,1.16,0.51,L8,A,35,4.36,123.2,1.88,9,0.9,444,14.33,0.35,2024-04-22,54.18,0.473,0.14792899408284024,0.2624055544210741,0.8125,0.8577777777777779,0.3861710417372361,0,0,35.0,35.0,0.2984954743166571
ITM13025,Electronics,106,14,6,9,35.5,5.75,0.99,L59,A,111,1.44,136.89,0.83,2,0.83,326,5.82,0.96,2024-12-12,218.73,0.713,0.5976331360946746,0.7043087604655912,0.050000000000000044,0.20888888888888887,0.4812347714664361,0,0,111.0,111.0,0.2984954743166571
ITM13026,Electronics,161,22,13,2,9.68,5.97,0.77,L17,A,129,0.8,179.12,0.52,9,0.71,698,7.83,0.44,2024-12-25,251.95,0.502,0.7041420118343196,0.17704717173779866,0.7,0.06666666666666668,0.48143762292173403,0,0,129.0,129.0,0.2984954743166571
ITM13027,Pharma,336,37,13,5,23.75,2.54,0.49,L66,C,79,2.02,190.91,0.38,2,0.92,332,4.82,0.76,2024-04-27,51.86,0.722,0.40828402366863903,0.4643659383295895,0.29999999999999993,0.3377777777777778,0.3964011687441103,0,0,79.0,79.0,0.2984954743166571
ITM13028,Groceries,218,52,9,3,1.98,4.97,0.51,L54,B,11,2.83,188.63,1.3,2,0.99,688,6.76,0.47,2024-06-10,142.63,0.612,0.005917159763313609,0.019808045742291197,0.6625000000000001,0.5177777777777778,0.19258705540579063,0,0,11.0,11.0,0.2984954743166571
ITM13029,Automotive,65,98,7,9,7.91,4.86,0.55,L59,D,35,4.11,163.8,0.72,3,0.84,135,12.14,0.98,2024-07-30,260.16,0.794,0.14792899408284024,0.14090259342454564,0.025000000000000022,0.8022222222222223,0.18666459788272205,0,0,35.0,35.0,0.2984954743166571
ITM13030,Apparel,307,56,12,5,34.26,6.42,0.69,L73,C,23,2.29,178.96,0.46,8,0.8,256,6.95,0.99,2024-06-29,67.61,0.645,0.07692307692307693,0.6789871349806004,0.012499999999999956,0.3977777777777778,0.2767431490411887,0,0,23.0,23.0,0.2984954743166571
ITM13031,Pharma,34,80,6,9,37.63,2.97,0.52,L8,D,91,1.71,19.43,0.62,7,0.86,924,6.48,0.86,2024-09-21,140.24,0.628,0.47928994082840237,0.7478047784357771,0.17500000000000016,0.2688888888888889,0.477946298750983,0,0,91.0,91.0,0.2984954743166571
ITM13032,Apparel,63,47,7,6,6.65,6.03,0.72,L72,A,111,2.18,171.33,0.68,5,0.92,712,12.9,0.67,2024-10-01,187.7,0.722,0.5976331360946746,0.1151725546252808,0.4125,0.37333333333333335,0.3934383541587874,0,0,111.0,111.0,0.2984954743166571
ITM13033,Pharma,420,76,7,4,12.16,2.79,0.4,L60,B,41,3.67,23.73,1.29,7,0.7,612,1.02,0.63,2024-01-05,38.2,0.411,0.1834319526627219,0.22769042270778028,0.4625,0.7044444444444444,0.30462435232186735,0,0,41.0,41.0,0.2984954743166571
ITM13034,Groceries,188,71,13,5,5.85,4.74,0.47,L87,A,71,2.01,151.78,0.43,7,0.97,526,12.93,0.46,2024-12-24,71.5,0.675,0.3609467455621302,0.09883602205431898,0.675,0.3355555555555555,0.34258506039670333,0,0,71.0,71.0,0.2984954743166571
ITM13035,Groceries,329,48,11,6,22.24,1.67,0.88,L40,C,124,4.91,42.18,1.49,0,0.97,792,3.54,0.3,2024-05-14,145.35,0.552,0.6745562130177515,0.43353073310189905,0.875,0.98,0.6728817051376703,1,1,124.0,84.85744491254277,0.2984954743166571
ITM13036,Groceries,63,46,14,6,7.18,0.85,0.4,L93,C,39,1.29,78.42,0.68,8,0.86,641,4.84,0.26,2024-05-07,118.37,0.461,0.17159763313609466,0.125995507453543,0.925,0.17555555555555558,0.30899326104605634,0,0,39.0,39.0,0.2984954743166571
ITM13037,Groceries,117,95,11,6,22.43,3.55,0.97,L3,D,150,3.89,44.99,1.03,0,0.74,180,6.06,0.57,2024-05-27,104.19,0.64,0.8284023668639053,0.4374106595875025,0.5375000000000001,0.7533333333333334,0.6454174779551463,1,1,150.0,113.82533828087435,0.2984954743166571
ITM13038,Electronics,280,17,8,4,36.87,3.11,0.26,L51,A,177,3.15,94.26,1.34,1,0.9,449,13.33,0.98,2024-02-17,17.65,0.8,0.9881656804733728,0.7322850724933633,0.025000000000000022,0.5888888888888889,0.678840682826247,1,1,177.0,144.06370340802786,0.2984954743166571
ITM13039,Electronics,128,90,6,4,34.49,4.37,0.32,L33,A,40,1.55,88.23,1.13,8,0.74,185,13.72,0.4,2024-07-23,279.1,0.538,0.17751479289940827,0.683683888094752,0.75,0.23333333333333334,0.44944441692152226,0,0,40.0,40.0,0.2984954743166571
ITM13040,Automotive,302,61,4,8,14.74,9.64,0.52,L1,B,46,3.89,19.13,1.36,6,0.85,395,10.26,0.53,2024-12-10,262.71,0.557,0.21301775147928995,0.28037574024913214,0.5875,0.7533333333333334,0.362153155999789,0,0,46.0,46.0,0.2984954743166571
ITM13041,Apparel,391,42,5,4,34.01,5.46,0.82,L96,B,111,2.51,167.79,0.71,9,0.73,219,7.15,0.71,2024-06-24,123.86,0.532,0.5976331360946746,0.6738819685521749,0.36250000000000004,0.4466666666666666,0.5583845116701889,0,0,111.0,111.0,0.2984954743166571
ITM13042,Pharma,362,90,4,3,46.46,5.76,0.76,L28,A,137,3.57,172.3,1.93,0,0.88,212,8.23,0.48,2024-02-08,62.6,0.589,0.7514792899408284,0.9281192566877681,0.6500000000000001,0.6822222222222222,0.777249715204884,1,1,137.0,92.03963979858611,0.2984954743166571
ITM13043,Pharma,123,51,7,4,18.03,9.45,0.26,L75,D,95,3.48,159.63,0.97,2,0.8,248,9.13,0.2,2024-10-10,30.02,0.585,0.5029585798816568,0.34755973044721256,1.0,0.6622222222222223,0.5716735733090488,0,0,95.0,95.0,0.2984954743166571
ITM13044,Electronics,275,85,8,4,17.13,9.25,0.31,L10,B,68,1.0,171.05,0.71,0,0.95,788,14.36,0.52,2024-04-01,45.72,0.814,0.3431952662721893,0.32918113130488047,0.6000000000000001,0.1111111111111111,0.367143557011451,0,0,68.0,68.0,0.2984954743166571
ITM13045,Pharma,398,36,13,4,29.0,8.9,0.62,L6,A,37,4.28,152.67,0.66,4,0.94,97,14.57,0.84,2024-08-31,184.59,0.804,0.15976331360946747,0.5715744333265265,0.20000000000000018,0.8400000000000001,0.359377655441745,0,0,37.0,37.0,0.2984954743166571
ITM13046,Electronics,225,17,7,9,13.03,1.43,0.37,L55,A,131,3.57,188.12,0.18,3,1.0,871,12.86,0.96,2024-06-09,222.84,0.885,0.7159763313609467,0.24545640187870124,0.050000000000000044,0.6822222222222222,0.4382496753302113,0,0,131.0,131.0,0.2984954743166571
ITM13047,Automotive,354,32,4,5,32.93,6.53,0.48,L45,A,70,4.01,119.51,1.4,7,0.78,814,9.17,0.42,2024-06-30,55.36,0.482,0.35502958579881655,0.6518276495813763,0.7250000000000001,0.7799999999999999,0.5605601291939395,0,0,70.0,70.0,0.2984954743166571
ITM13048,Apparel,62,73,14,4,41.78,8.18,0.54,L90,C,156,2.51,120.7,0.6,8,0.72,543,6.47,0.94,2024-04-21,42.71,0.598,0.863905325443787,0.8325505411476415,0.07500000000000007,0.4466666666666666,0.6549939591884739,1,1,156.0,104.1332480075657,0.2984954743166571
ITM13049,Automotive,372,29,7,3,23.51,8.44,0.63,L9,D,25,1.38,173.38,1.92,3,0.83,152,4.22,0.89,2024-10-20,210.41,0.548,0.08875739644970414,0.459464978558301,0.13750000000000007,0.19555555555555554,0.2203980077029275,0,0,25.0,25.0,0.2984954743166571
ITM13050,Groceries,264,25,11,9,34.3,5.99,0.33,L70,A,78,1.97,76.39,0.5,2,0.73,597,8.48,0.53,2024-05-17,159.94,0.675,0.40236686390532544,0.6798039616091485,0.5875,0.32666666666666666,0.5150546007115414,0,0,78.0,78.0,0.2984954743166571
ITM13051,Groceries,306,26,6,6,32.94,0.67,0.25,L8,A,53,4.56,19.52,1.11,3,0.75,55,5.84,0.2,2024-04-03,117.83,0.497,0.25443786982248523,0.6520318562385133,1.0,0.9022222222222221,0.5876069270227703,0,0,53.0,53.0,0.2984954743166571
ITM13052,Groceries,374,89,14,5,2.89,9.75,0.46,L9,A,122,4.72,152.47,1.5,2,0.88,760,2.02,0.88,2024-12-15,220.24,0.589,0.6627218934911243,0.038390851541760265,0.15000000000000013,0.9377777777777777,0.4003837906367556,0,0,122.0,122.0,0.2984954743166571
ITM13053,Automotive,292,28,12,2,9.99,4.99,0.17,L61,B,147,2.67,58.37,1.75,5,0.88,61,7.67,0.43,2024-04-07,142.15,0.489,0.8106508875739645,0.18337757810904637,0.7125,0.4822222222222222,0.569995850684522,0,0,147.0,147.0,0.2984954743166571
ITM13054,Pharma,495,17,4,9,44.78,4.24,0.57,L5,A,28,1.84,100.1,0.4,0,0.71,152,9.0,0.8,2024-09-12,144.89,0.782,0.10650887573964497,0.8938125382887483,0.2499999999999999,0.2977777777777778,0.3905250895602603,0,0,28.0,28.0,0.2984954743166571
ITM13055,Apparel,102,47,5,4,47.01,4.25,0.86,L37,C,93,3.79,55.68,1.97,1,0.83,748,9.56,0.66,2024-04-12,14.56,0.608,0.4911242603550296,0.9393506228303042,0.42500000000000004,0.7311111111111112,0.6363660021022143,1,1,93.0,67.1804295089522,0.2984954743166571
ITM13056,Groceries,129,47,5,9,39.24,4.53,0.21,L53,C,102,3.95,167.15,1.82,7,0.86,882,2.03,0.38,2024-04-30,101.64,0.353,0.5443786982248521,0.7806820502348377,0.775,0.7666666666666667,0.6836227610270589,1,1,102.0,72.93713787548953,0.2984954743166571
ITM13057,Groceries,457,62,11,8,46.14,2.8,0.2,L24,D,150,4.17,192.08,1.93,2,0.78,739,7.76,0.72,2024-05-03,11.46,0.57,0.8284023668639053,0.9215846436593834,0.35,0.8155555555555556,0.7593918953989327,1,1,150.0,119.53549006178051,0.2984954743166571
ITM13058,Groceries,209,99,6,8,16.0,3.61,0.17,L99,A,153,0.64,20.45,1.72,3,0.96,476,10.18,0.81,2024-05-15,277.92,0.658,0.8461538461538461,0.306105779048397,0.23749999999999993,0.031111111111111114,0.48090438328716867,0,0,153.0,153.0,0.2984954743166571
ITM13059,Apparel,490,40,3,9,13.14,9.86,0.86,L18,A,172,0.54,54.34,1.77,0,0.75,220,14.45,0.58,2024-04-15,95.24,0.682,0.9585798816568047,0.2477026751072085,0.5250000000000001,0.008888888888888898,0.5636316440837734,0,0,172.0,172.0,0.2984954743166571
ITM13060,Groceries,307,53,3,6,19.83,4.0,0.17,L99,A,109,2.11,46.02,1.24,2,0.78,738,1.35,0.8,2024-04-27,62.35,0.57,0.5857988165680473,0.3843169287318766,0.2499999999999999,0.35777777777777775,0.4353923830245597,0,0,109.0,109.0,0.2984954743166571
ITM13061,Apparel,443,69,9,6,3.71,5.5,0.99,L83,C,48,1.19,137.91,1.71,0,0.75,138,10.47,0.52,2024-04-13,36.36,0.623,0.22485207100591717,0.055135797426996126,0.6000000000000001,0.15333333333333332,0.24181490096379907,0,0,48.0,48.0,0.2984954743166571
ITM13062,Groceries,416,85,9,5,40.68,8.56,0.42,L94,B,76,4.12,91.45,1.11,9,0.73,765,1.87,0.98,2024-05-07,23.52,0.476,0.3905325443786982,0.8100878088625689,0.025000000000000022,0.8044444444444445,0.4846838048546944,0,0,76.0,76.0,0.2984954743166571
ITM13063,Automotive,270,26,4,8,49.22,5.51,0.4,L83,B,82,2.9,96.69,1.12,4,0.96,488,3.22,0.39,2024-11-12,266.94,0.521,0.4260355029585799,0.9844802940575863,0.7625,0.5333333333333333,0.6715916227340412,1,1,82.0,55.82629559496909,0.2984954743166571
ITM13064,Automotive,231,88,11,2,41.38,3.58,0.18,L54,A,59,4.21,39.85,1.17,0,0.78,396,3.43,0.82,2024-07-01,58.87,0.649,0.28994082840236685,0.8243822748621606,0.2250000000000002,0.8244444444444444,0.4907354582640394,0,0,59.0,59.0,0.2984954743166571
ITM13065,Apparel,310,82,11,7,28.19,5.48,0.63,L48,B,62,1.3,88.8,1.99,8,0.92,904,5.6,0.8,2024-03-20,189.07,0.46,0.3076923076923077,0.5550336940984276,0.2499999999999999,0.17777777777777778,0.35736480908422913,0,0,62.0,62.0,0.2984954743166571
ITM13066,Automotive,152,48,7,8,15.47,1.58,0.63,L49,D,55,3.32,67.61,0.3,6,0.83,260,12.64,0.62,2024-02-24,198.85,0.709,0.26627218934911245,0.2952828262201348,0.4750000000000001,0.6266666666666666,0.3527603902723521,0,0,55.0,55.0,0.2984954743166571
ITM13067,Apparel,220,51,5,9,10.69,1.74,0.54,L58,C,61,3.11,126.13,1.63,7,0.89,774,12.99,0.48,2024-03-02,102.09,0.544,0.30177514792899407,0.19767204410863795,0.6500000000000001,0.58,0.368011672404189,0,0,61.0,61.0,0.2984954743166571
ITM13068,Automotive,304,57,5,8,18.84,7.09,0.38,L49,A,133,2.03,51.28,0.62,8,0.98,483,6.25,0.56,2024-02-10,251.64,0.569,0.727810650887574,0.3641004696753114,0.55,0.33999999999999997,0.5443544012576231,0,0,133.0,133.0,0.2984954743166571
ITM13069,Automotive,345,21,14,3,33.68,9.22,0.43,L49,B,166,2.83,126.81,0.79,9,0.95,582,7.04,0.7,2024-12-12,72.07,0.565,0.9230769230769231,0.6671431488666532,0.3750000000000001,0.5177777777777778,0.6961514916685431,1,1,166.0,123.81848687948708,0.2984954743166571
